,gi,AccNum,Name,Topology,BaltimoreClass,Order,Family,Subfamily,Genera,Lineage
2528,9633605,NC_000936.1,Periplaneta fuliginosa densovirus,linear,2,,Parvoviridae,Densovirinae,Ambidensovirus, Viruses; ssDNA viruses; Parvoviridae; Densovirinae; Ambidensovirus.
2529,410118100,NC_019024.1,Peristrophe mosaic virus,circular,2,,Geminiviridae,,, Viruses; ssDNA viruses; Geminiviridae; unclassified Geminiviridae.
2530,372204042,NC_016648.1,Persea americana endornavirus,linear,3,,Endornaviridae,,Endornavirus, Viruses; dsRNA viruses; Endornaviridae; Endornavirus; unclassified Endornavirus.
2531,399528479,NC_018272.1,Persicivirga phage P12024L,linear,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages."
2532,399528419,NC_018271.1,Persicivirga phage P12024S,linear,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages."
2533,609253178,NC_023983.1,Persimmon latent virus,linear,3,,,,, Viruses; dsRNA viruses.
2534,523587720,NC_018381.2,Persimmon virus A,linear,5,Mononegavirales,Rhabdoviridae,,Cytorhabdovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Cytorhabdovirus; unclassified Cytorhabdovirus.
2535,28492878,NC_004573.1,Peru tomato mosaic virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
2536,71037362,NC_006383.2,Peste-des-petits-ruminants virus,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Morbillivirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Morbillivirus.
2537,408355343,NC_018713.1,Pestivirus strain Aydin/04-TR,linear,4,,Flaviviridae,,Pestivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Pestivirus."
2538,20178632,NC_003678.1,Pestivirus Giraffe-1,linear,4,,Flaviviridae,,Pestivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Pestivirus."
2539,14575752,NC_001839.2,Petunia vein clearing virus,linear,7,,Caulimoviridae,,Petuvirus, Viruses; Retro-transcribing viruses; Caulimoviridae; Petuvirus.
2540,508181800,NC_021312.1,Phaeocystis globosa virus,linear,1,,Phycodnaviridae,,Prymnesiovirus," Viruses; dsDNA viruses, no RNA stage; Phycodnaviridae; Prymnesiovirus; unclassified Prymnesiovirus."
2541,509141009,NC_021333.1,Phaeocystis globosa virus virophage,linear,-1,,,,, Viruses; unclassified virophages.
2542,169257208,NC_010392.1,Phage Gifsy-1,linear,-1,,,,, Viruses; unclassified phages.
2543,169257267,NC_010393.1,Phage Gifsy-2,linear,-1,,,,, Viruses; unclassified phages.
2544,563399030,NC_022982.1,Xylella phage Paz,linear,1,Caudovirales,Podoviridae,Autographivirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; unclassified phiKMV-like phages."
2545,62327168,NC_006938.1,Phage phiJL001,linear,1,Caudovirales,Siphoviridae,,Yualikevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Yualikevirus."
2546,526118307,NC_021784.1,Thermus phage phi OH2,linear,1,Caudovirales,,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales."
2547,563399545,NC_022987.1,Xylella phage Prado,linear,1,Caudovirales,Podoviridae,Autographivirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; unclassified phiKMV-like phages."
2548,166197717,NC_010295.1,Phaius virus X,linear,4,Tymovirales,Alphaflexiviridae,,Potexvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Potexvirus."
2549,591398108,NC_023678.1,Phaseolus vulgaris endornavirus 1,linear,3,,Endornaviridae,,Endornavirus, Viruses; dsRNA viruses; Endornaviridae; Endornavirus.
2550,292559580,NC_013999.1,Phlebiopsis gigantea mycovirus dsRNA 1,linear,3,,Totiviridae,,, Viruses; dsRNA viruses; Totiviridae.
2551,160700642,NC_009991.1,Phlox Virus B,linear,4,Tymovirales,Betaflexiviridae,,Carlavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Carlavirus."
2552,145651764,NC_009383.1,Phlox virus S,linear,4,Tymovirales,Betaflexiviridae,,Carlavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Carlavirus."
2553,392283758,NC_018074.1,Phocoena phocoena papillomavirus 1,circular,1,,Papillomaviridae,,," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; unclassified Papillomaviridae."
2554,392283730,NC_018075.1,Phocoena phocoena papillomavirus 2,circular,1,,Papillomaviridae,,," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; unclassified Papillomaviridae."
2555,392283737,NC_018076.1,Phocoena phocoena papillomavirus 4,circular,1,,Papillomaviridae,,Dyopipapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Dyopipapillomavirus."
2556,18138516,NC_003348.1,Omikronpapillomavirus 1,linear,1,,Papillomaviridae,,Omikronpapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Omikronpapillomavirus."
2557,672550919,NC_024685.1,Phomopsis longicolla hypovirus,linear,3,,Hypoviridae,,Hypovirus, Viruses; dsRNA viruses; Hypoviridae; Hypovirus; unclassified Hypovirus.
2558,747257658,NC_026135.1,Phomopsis vexans RNA virus,linear,3,,Totiviridae,,Victorivirus, Viruses; dsRNA viruses; Totiviridae; Victorivirus; unclassified Victorivirus.
2559,148747799,NC_009551.1,Phormidium phage Pf-WMP3,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
2560,115304338,NC_008367.1,Phormidium phage Pf-WMP4,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
2561,21686665,NC_004062.1,Phthorimaea operculella granulovirus,circular,1,,Baculoviridae,,Betabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Betabaculovirus."
2562,20177479,NC_003634.1,Physalis mottle virus,linear,4,Tymovirales,Tymoviridae,,Tymovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus."
2563,66396481,NC_007069.1,Phytophthora endornavirus 1,linear,3,,Endornaviridae,,Endornavirus, Viruses; dsRNA viruses; Endornaviridae; Endornavirus.
2564,288804639,NC_013797.1,Pieris rapae granulovirus,circular,1,,Baculoviridae,,Betabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Betabaculovirus; unclassified Betabaculovirus."
2565,664651935,NC_024474.1,Pigeon adenovirus 1,linear,1,,Adenoviridae,,Aviadenovirus," Viruses; dsDNA viruses, no RNA stage; Adenoviridae; Aviadenovirus; unclassified Aviadenovirus; Pigeon aviadenovirus A."
2566,334847621,NC_015626.1,Pigeon picornavirus B,linear,4,Picornavirales,Picornaviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae."
2567,659488383,NC_024447.1,Pigeonpox virus,linear,1,,Poxviridae,Chordopoxvirinae,Avipoxvirus," Viruses; dsDNA viruses, no RNA stage; Poxviridae; Chordopoxvirinae; Avipoxvirus."
2568,387600889,NC_017916.1,Pig stool associated circular ssDNA virus GER2011,circular,2,,,,, Viruses; ssDNA viruses; unclassified ssDNA viruses.
2569,700074757,NC_025356.1,Pike fry rhabdovirus,linear,5,Mononegavirales,Rhabdoviridae,,Sprivivirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Sprivivirus.
2570,430025777,NC_019850.1,Piliocolobus rufomitratus polyomavirus 1,circular,1,,Polyomaviridae,,Polyomavirus," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae; Polyomavirus; unclassified Polyomavirus."
2571,311788788,NC_014648.1,Pineapple bacilliform comosus virus,circular,7,,Caulimoviridae,,Badnavirus, Viruses; Retro-transcribing viruses; Caulimoviridae; Badnavirus.
2572,163932203,NC_010178.1,Pineapple mealybug wilt-associated virus 1,linear,4,,Closteroviridae,,Ampelovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Closteroviridae; Ampelovirus."
2573,544395671,NC_022365.1,Piper yellow mottle virus,linear,7,,Caulimoviridae,,Badnavirus, Viruses; Retro-transcribing viruses; Caulimoviridae; Badnavirus.
2574,336042307,NC_015639.1,Piscine myocarditis virus AL V-708,linear,3,,Totiviridae,,, Viruses; dsRNA viruses; Totiviridae.
2575,662565991,NC_024458.1,Pitaya virus X,linear,4,Tymovirales,Alphaflexiviridae,,Potexvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Potexvirus; unclassified Potexvirus."
2576,585299329,NC_023423.1,Pithovirus sibericum,circular,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA viruses."
2577,371496125,NC_016564.1,Planktothrix phage PaV-LD,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
2578,23334616,NC_004289.1,Planococcus citri densovirus,linear,2,,Parvoviridae,Densovirinae,Ambidensovirus, Viruses; ssDNA viruses; Parvoviridae; Densovirinae; Ambidensovirus.
2579,20806004,NC_003849.1,Plantago asiatica mosaic virus,linear,4,Tymovirales,Alphaflexiviridae,,Potexvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Potexvirus."
2580,212498985,NC_011539.1,Plantago mottle virus,linear,4,Tymovirales,Tymoviridae,,Tymovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus."
2581,20451012,NC_003779.1,Plautia stali intestine virus,linear,4,Picornavirales,Dicistroviridae,,Cripavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Dicistroviridae; Cripavirus."
2582,160707859,NC_009992.1,Plum bark necrosis stem pitting-associated virus,linear,4,,Closteroviridae,,Ampelovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Closteroviridae; Ampelovirus."
2583,807743914,NC_026816.1,Plumeria mosaic virus,linear,4,,Virgaviridae,,Tobamovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Virgaviridae; Tobamovirus; unclassified Tobamovirus."
2584,9626508,NC_001445.1,Plum pox virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
2585,11068003,NC_002593.1,Plutella xylostella granulovirus,circular,1,,Baculoviridae,,Betabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Betabaculovirus."
2586,114680053,NC_008349.1,Plutella xylostella multiple nucleopolyhedrovirus,circular,1,,Baculoviridae,,Alphabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus."
2587,56900714,NC_006579.1,Pneumonia virus of mice J3666,linear,5,Mononegavirales,Paramyxoviridae,Pneumovirinae,Pneumovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Pneumovirinae; Pneumovirus.
2588,212671448,NC_011543.1,Poinsettia latent virus,linear,4,,,,Polemovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Polemovirus."
2589,9634116,NC_002164.1,Poinsettia mosaic virus,linear,4,Tymovirales,Tymoviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; unassigned Tymoviridae."
2590,554967333,NC_018872.2,Pokeweed mosaic virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
2591,12408699,NC_002058.3,Enterovirus C,linear,4,Picornavirales,Picornaviridae,,Enterovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus."
2592,303291528,NC_014406.1,Human polyomavirus 6,circular,1,,Polyomaviridae,,Polyomavirus," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae; Polyomavirus; unclassified Polyomavirus."
2593,303291522,NC_014407.1,Human polyomavirus 7,circular,1,,Polyomaviridae,,Polyomavirus," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae; Polyomavirus; unclassified Polyomavirus."
2594,41057345,NC_005343.1,Poplar mosaic virus,linear,4,Tymovirales,Betaflexiviridae,,Carlavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Carlavirus."
2595,564102868,AC_000189.1,Porcine adenovirus 3,linear,1,,Adenoviridae,,Mastadenovirus," Viruses; dsDNA viruses, no RNA stage; Adenoviridae; Mastadenovirus; Porcine mastadenovirus A."
2596,13487858,NC_002702.1,Porcine mastadenovirus C,linear,1,,Adenoviridae,,Mastadenovirus," Viruses; dsDNA viruses, no RNA stage; Adenoviridae; Mastadenovirus."
2597,406356624,NC_018617.1,Porcine associated stool circular virus,circular,2,,,,, Viruses; ssDNA viruses; unclassified ssDNA viruses.
2598,591398020,NC_023674.1,Porcine astrovirus 2,linear,4,,Astroviridae,,Mamastrovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; Mamastrovirus; unclassified Mamastrovirus."
2599,422933787,NC_019494.1,Porcine astrovirus 3,linear,4,,Astroviridae,,Mamastrovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; Mamastrovirus; unclassified Mamastrovirus."
2600,591398024,NC_023675.1,Porcine astrovirus 4,linear,4,,Astroviridae,,Mamastrovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; Mamastrovirus; unclassified Mamastrovirus."
2601,590428184,NC_023636.1,Porcine astrovirus 5,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
2602,347762073,NC_016031.1,Porcine bocavirus 3,linear,2,,Parvoviridae,Parvovirinae,Bocaparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Bocaparvovirus.
2603,347762078,NC_016032.1,Porcine bocavirus 4-1,linear,2,,Parvoviridae,Parvovirinae,Bocaparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Bocaparvovirus.
2604,372204037,NC_016647.1,Porcine bocavirus 5/JS677,linear,2,,Parvoviridae,Parvovirinae,Bocaparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Bocaparvovirus; unclassified Bocaparvovirus.
2605,591398015,NC_023673.1,Porcine bocavirus,linear,2,,Parvoviridae,Parvovirinae,Bocaparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Bocaparvovirus; unclassified Bocaparvovirus.
2606,12280941,NC_001792.2,Porcine circovirus-1,circular,2,,Circoviridae,,Circovirus, Viruses; ssDNA viruses; Circoviridae; Circovirus.
2607,38018060,NC_005148.1,Porcine circovirus-2,circular,2,,Circoviridae,,Circovirus, Viruses; ssDNA viruses; Circoviridae; Circovirus.
2608,289163350,NC_013774.1,Porcine circovirus type 1/2a,circular,2,,Circoviridae,,Circovirus, Viruses; ssDNA viruses; Circoviridae; Circovirus; unclassified Circovirus.
2609,383081726,NC_016990.1,Porcine coronavirus HKU15,linear,4,Nidovirales,Coronaviridae,Coronavirinae,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; unclassified Deltacoronavirus."
2610,538447205,NC_022233.1,Suid herpesvirus 2,linear,1,Herpesvirales,Herpesviridae,Betaherpesvirinae,," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Betaherpesvirinae."
2611,15187162,NC_003059.1,Porcine endogenous retrovirus E,linear,7,,Retroviridae,Orthoretrovirinae,Gammaretrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Gammaretrovirus.
2612,9633619,NC_000940.1,Porcine enteric sapovirus,linear,4,,Caliciviridae,,Sapovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae; Sapovirus."
2613,27057675,NC_004441.1,Enterovirus G,linear,4,Picornavirales,Picornaviridae,,Enterovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Enterovirus."
2614,19387576,NC_003436.1,Porcine epidemic diarrhea virus,linear,4,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; Alphacoronavirus."
2615,85718614,NC_007732.1,Porcine hemagglutinating encephalomyelitis virus,linear,4,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; Betacoronavirus."
2616,375267283,NC_016769.1,Porcine kobuvirus SH-W-CHN/2010/China,linear,4,Picornavirales,Picornaviridae,,Kobuvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Kobuvirus."
2617,219547604,NC_011829.1,Porcine kobuvirus swine/S-1-HUN/2007/Hungary,linear,4,Picornavirales,Picornaviridae,,Kobuvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Kobuvirus."
2618,701219385,NC_025402.1,Porcine parainfluenza virus 1,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Respirovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Respirovirus; unclassified Respirovirus.
2619,531967730,NC_022104.1,Porcine partetravirus,linear,2,,Parvoviridae,Parvovirinae,, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae.
2620,312126258,NC_014665.1,Porcine parvovirus 4,linear,2,,Parvoviridae,Parvovirinae,Copiparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Copiparvovirus.
2621,565648325,NC_023020.1,Porcine parvovirus 5,linear,2,,Parvoviridae,Parvovirinae,Protoparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Protoparvovirus; unclassified Protoparvovirus.
2622,602259856,NC_023860.1,Porcine parvovirus 6,linear,2,,Parvoviridae,Parvovirinae,Protoparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Protoparvovirus; unclassified Protoparvovirus.
2623,9628826,NC_001718.1,Porcine parvovirus,linear,2,,Parvoviridae,Parvovirinae,Protoparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Protoparvovirus.
2624,570364810,NC_023176.1,Porcine pestivirus isolate Bungowannah,linear,4,,Flaviviridae,,Pestivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Pestivirus."
2625,9630807,NC_001961.1,Porcine reproductive and respiratory syndrome virus,linear,4,Nidovirales,Arteriviridae,,Arterivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Arteriviridae; Arterivirus."
2626,151266277,NC_009640.1,Porcine rubulavirus,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Rubulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Rubulavirus.
2627,21363127,NC_003987.1,Porcine sapelovirus 1,linear,4,Picornavirales,Picornaviridae,,Sapelovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Sapelovirus; Sapelovirus A."
2628,675510788,NC_024772.1,Porcine stool-associated circular virus 1,circular,2,,,,, Viruses; ssDNA viruses; unclassified ssDNA viruses.
2629,498907904,NC_021203.1,Porcine stool-associated circular virus 2,circular,2,,,,, Viruses; ssDNA viruses; unclassified ssDNA viruses.
2630,498907907,NC_021204.1,Porcine stool-associated circular virus 3,circular,2,,,,, Viruses; ssDNA viruses; unclassified ssDNA viruses.
2631,605039083,NC_023877.1,Porcine stool-associated circular virus 4,circular,2,,Circoviridae,,, Viruses; ssDNA viruses; Circoviridae; unclassified Circoviridae.
2632,607069319,NC_023878.1,Porcine stool-associated circular virus 5,circular,2,,Circoviridae,,, Viruses; ssDNA viruses; Circoviridae; unclassified Circoviridae.
2633,675510807,NC_024776.1,Porcine stool-associated circular virus 6,circular,2,,,,, Viruses; ssDNA viruses; unclassified ssDNA viruses.
